SKU,Catalogue Code,Product Name,Category,Brand,Sales Price,RRP,Product Features,Marketing Text,Category Marketing Text,Width,Depth,Height,Product Weight (kg),Material,Finish,Colour,Bespoke Fabric Product,Fabric Brand,Fabric Brand Range,Seat Width,Seat Depth,Seat Height,Back Type,Back Width,Back Height,Arms Included,Arm Type,Arms Removable,Arms Width,Arms Height,Recommended Usage (Hours),Maximum Weight Capacity (kg),Seat Colour,Back Colour,Frame Colour,Seat Material,Back Material,Frame Material,MOQ,Standard Delivery Time,Product Returnable,Self Assembly,Next Day Cost,7-10 Day Install Cost,Mechanical Components Guarantee,Fabric and Foam Guarantee,Country of Origin,Test Certificates,Commodity Code,ISPC Code,EAN Barcode,Last Updated
NSS04753,CROFSATLEB1,Crofton 62cm Square Ultima Atlantic Faux Leather by Cristina Marrone Ebony Wood Feet,Ottomans,Crofton,,515, Hardwood frame from sustainable Forrest source  Resin bonded frame panels  Heavy duty elasticated webbing suspension  HD foam overlay  Highly resilient Reflex foam seat and back construction  Smart shaped wood feet,"Crofton is the last word in Pop Up seating flexibility. Any place, any time, it's hardwood frame pedigree and stunning upholstery makes meetings a joy.","Sumptuous upholstery, hardwood frames, Reflex foams and distinctive designs bring user comfort to your office with our Active Office soft seating",620,620,470,15,Hardwood & Polyurethane,Faux Leather,Atlantic,true,Cristina Marrone,Ultima,620,620,470,,,,true,Fixed,false,,,8,158,Atlantic,,Ebony,Polyurethane,,Hardwood,1,42-56,No,No,,,5 Years,5 Years,Great Britain,,9401610000,60264,5.05618E+12,03/06/2024
NSS04754,CROFSATLEB1SCKT,Crofton 62cm Square Ultima Atlantic Faux Leather by Cristina Marrone Ebony Wood Feet With Socket,Ottomans,Crofton,,836, Hardwood frame from sustainable Forrest source  Resin bonded frame panels  Heavy duty elasticated webbing suspension  HD foam overlay  Highly resilient Reflex foam seat and back construction  Smart shaped wood feet,"Cube is the last word in Pop Up seating flexibility. Any place, any time, it's hardwood frame pedigree and stunning upholstery makes meetings a joy.","Sumptuous upholstery, hardwood frames, Reflex foams and distinctive designs bring user comfort to your office with our Active Office soft seating",620,620,470,15,Hardwood & Polyurethane,Faux Leather,Atlantic,true,Cristina Marrone,Ultima,620,620,470,,,,true,Fixed,false,,,8,158,Atlantic,,Ebony,Polyurethane,,Hardwood,1,42-56,No,No,,,5 Years,5 Years,Great Britain,,9401610000,60264,5.05618E+12,03/06/2024
NSS04755,CROFSATLNE1,Crofton 62cm Square Ultima Atlantic Faux Leather by Cristina Marrone Light Wood Feet,Ottomans,Crofton,,515, Hardwood frame from sustainable Forrest source  Resin bonded frame panels  Heavy duty elasticated webbing suspension  HD foam overlay  Highly resilient Reflex foam seat and back construction  Smart shaped wood feet,"Crofton is the last word in Pop Up seating flexibility. Any place, any time, it's hardwood frame pedigree and stunning upholstery makes meetings a joy.","Sumptuous upholstery, hardwood frames, Reflex foams and distinctive designs bring user comfort to your office with our Active Office soft seating",620,620,470,15,Hardwood & Polyurethane,Faux Leather,Atlantic,true,Cristina Marrone,Ultima,620,620,470,,,,true,Fixed,false,,,8,158,Atlantic,,Light Wood,Polyurethane,,Hardwood,1,42-56,No,No,,,5 Years,5 Years,Great Britain,,9401610000,60264,5.05618E+12,03/06/2024
NSS04756,CROFSATLNE1SCKT,Crofton 62cm Square Ultima Atlantic Faux Leather by Cristina Marrone Light Wood Feet With Socket,Ottomans,Crofton,,836, Hardwood frame from sustainable Forrest source  Resin bonded frame panels  Heavy duty elasticated webbing suspension  HD foam overlay  Highly resilient Reflex foam seat and back construction  Smart shaped wood feet,"Cube is the last word in Pop Up seating flexibility. Any place, any time, it's hardwood frame pedigree and stunning upholstery makes meetings a joy.","Sumptuous upholstery, hardwood frames, Reflex foams and distinctive designs bring user comfort to your office with our Active Office soft seating",620,620,470,15,Hardwood & Polyurethane,Faux Leather,Atlantic,true,Cristina Marrone,Ultima,620,620,470,,,,true,Fixed,false,,,8,158,Atlantic,,Light Wood,Polyurethane,,Hardwood,1,42-56,No,No,,,5 Years,5 Years,Great Britain,,9401610000,60264,5.05618E+12,03/06/2024
NSS04761,CROFSCHAEB1,Crofton 62cm Square Ultima Chalk Faux Leather by Cristina Marrone Ebony Wood Feet,Ottomans,Crofton,,515, Hardwood frame from sustainable Forrest source  Resin bonded frame panels  Heavy duty elasticated webbing suspension  HD foam overlay  Highly resilient Reflex foam seat and back construction  Smart shaped wood feet,"Crofton is the last word in Pop Up seating flexibility. Any place, any time, it's hardwood frame pedigree and stunning upholstery makes meetings a joy.","Sumptuous upholstery, hardwood frames, Reflex foams and distinctive designs bring user comfort to your office with our Active Office soft seating",620,620,470,15,Hardwood & Polyurethane,Faux Leather,Chalk,true,Cristina Marrone,Ultima,620,620,470,,,,true,Fixed,false,,,8,158,Chalk,,Ebony,Polyurethane,,Hardwood,1,42-56,No,No,,,5 Years,5 Years,Great Britain,,9401610000,60264,5.05618E+12,03/06/2024
NSS04762,CROFSCHAEB1SCKT,Crofton 62cm Square Ultima Chalk Faux Leather by Cristina Marrone Ebony Wood Feet With Socket,Ottomans,Crofton,,836, Hardwood frame from sustainable Forrest source  Resin bonded frame panels  Heavy duty elasticated webbing suspension  HD foam overlay  Highly resilient Reflex foam seat and back construction  Smart shaped wood feet,"Cube is the last word in Pop Up seating flexibility. Any place, any time, it's hardwood frame pedigree and stunning upholstery makes meetings a joy.","Sumptuous upholstery, hardwood frames, Reflex foams and distinctive designs bring user comfort to your office with our Active Office soft seating",620,620,470,15,Hardwood & Polyurethane,Faux Leather,Chalk,true,Cristina Marrone,Ultima,620,620,470,,,,true,Fixed,false,,,8,158,Chalk,,Ebony,Polyurethane,,Hardwood,1,42-56,No,No,,,5 Years,5 Years,Great Britain,,9401610000,60264,5.05618E+12,03/06/2024
NSS04763,CROFSCHANE1,Crofton 62cm Square Ultima Chalk Faux Leather by Cristina Marrone Light Wood Feet,Ottomans,Crofton,,515, Hardwood frame from sustainable Forrest source  Resin bonded frame panels  Heavy duty elasticated webbing suspension  HD foam overlay  Highly resilient Reflex foam seat and back construction  Smart shaped wood feet,"Crofton is the last word in Pop Up seating flexibility. Any place, any time, it's hardwood frame pedigree and stunning upholstery makes meetings a joy.","Sumptuous upholstery, hardwood frames, Reflex foams and distinctive designs bring user comfort to your office with our Active Office soft seating",620,620,470,15,Hardwood & Polyurethane,Faux Leather,Chalk,true,Cristina Marrone,Ultima,620,620,470,,,,true,Fixed,false,,,8,158,Chalk,,Light Wood,Polyurethane,,Hardwood,1,42-56,No,No,,,5 Years,5 Years,Great Britain,,9401610000,60264,5.05618E+12,03/06/2024
NSS04764,CROFSCHANE1SCKT,Crofton 62cm Square Ultima Chalk Faux Leather by Cristina Marrone Light Wood Feet With Socket,Ottomans,Crofton,,836, Hardwood frame from sustainable Forrest source  Resin bonded frame panels  Heavy duty elasticated webbing suspension  HD foam overlay  Highly resilient Reflex foam seat and back construction  Smart shaped wood feet,"Cube is the last word in Pop Up seating flexibility. Any place, any time, it's hardwood frame pedigree and stunning upholstery makes meetings a joy.","Sumptuous upholstery, hardwood frames, Reflex foams and distinctive designs bring user comfort to your office with our Active Office soft seating",620,620,470,15,Hardwood & Polyurethane,Faux Leather,Chalk,true,Cristina Marrone,Ultima,620,620,470,,,,true,Fixed,false,,,8,158,Chalk,,Light Wood,Polyurethane,,Hardwood,1,42-56,No,No,,,5 Years,5 Years,Great Britain,,9401610000,60264,5.05618E+12,03/06/2024
NSS04765,CROFSCHIEB1,Crofton 62cm Square Ultima Chilli Faux Leather by Cristina Marrone Ebony Wood Feet,Ottomans,Crofton,,515, Hardwood frame from sustainable Forrest source  Resin bonded frame panels  Heavy duty elasticated webbing suspension  HD foam overlay  Highly resilient Reflex foam seat and back construction  Smart shaped wood feet,"Crofton is the last word in Pop Up seating flexibility. Any place, any time, it's hardwood frame pedigree and stunning upholstery makes meetings a joy.","Sumptuous upholstery, hardwood frames, Reflex foams and distinctive designs bring user comfort to your office with our Active Office soft seating",620,620,470,15,Hardwood & Polyurethane,Faux Leather,Chilli,true,Cristina Marrone,Ultima,620,620,470,,,,true,Fixed,false,,,8,158,Chilli,,Ebony,Polyurethane,,Hardwood,1,42-56,No,No,,,5 Years,5 Years,Great Britain,,9401610000,60264,5.05618E+12,03/06/2024
NSS04766,CROFSCHIEB1SCKT,Crofton 62cm Square Ultima Chilli Faux Leather by Cristina Marrone Ebony Wood Feet With Socket,Ottomans,Crofton,,836, Hardwood frame from sustainable Forrest source  Resin bonded frame panels  Heavy duty elasticated webbing suspension  HD foam overlay  Highly resilient Reflex foam seat and back construction  Smart shaped wood feet,"Cube is the last word in Pop Up seating flexibility. Any place, any time, it's hardwood frame pedigree and stunning upholstery makes meetings a joy.","Sumptuous upholstery, hardwood frames, Reflex foams and distinctive designs bring user comfort to your office with our Active Office soft seating",620,620,470,15,Hardwood & Polyurethane,Faux Leather,Chilli,true,Cristina Marrone,Ultima,620,620,470,,,,true,Fixed,false,,,8,158,Chilli,,Ebony,Polyurethane,,Hardwood,1,42-56,No,No,,,5 Years,5 Years,Great Britain,,9401610000,60264,5.05618E+12,03/06/2024
NSS04767,CROFSCHINE1,Crofton 62cm Square Ultima Chilli Faux Leather by Cristina Marrone Light Wood Feet,Ottomans,Crofton,,515, Hardwood frame from sustainable Forrest source  Resin bonded frame panels  Heavy duty elasticated webbing suspension  HD foam overlay  Highly resilient Reflex foam seat and back construction  Smart shaped wood feet,"Crofton is the last word in Pop Up seating flexibility. Any place, any time, it's hardwood frame pedigree and stunning upholstery makes meetings a joy.","Sumptuous upholstery, hardwood frames, Reflex foams and distinctive designs bring user comfort to your office with our Active Office soft seating",620,620,470,15,Hardwood & Polyurethane,Faux Leather,Chilli,true,Cristina Marrone,Ultima,620,620,470,,,,true,Fixed,false,,,8,158,Chilli,,Light Wood,Polyurethane,,Hardwood,1,42-56,No,No,,,5 Years,5 Years,Great Britain,,9401610000,60264,5.05618E+12,03/06/2024
NSS04768,CROFSCHINE1SCKT,Crofton 62cm Square Ultima Chilli Faux Leather by Cristina Marrone Light Wood Feet With Socket,Ottomans,Crofton,,836, Hardwood frame from sustainable Forrest source  Resin bonded frame panels  Heavy duty elasticated webbing suspension  HD foam overlay  Highly resilient Reflex foam seat and back construction  Smart shaped wood feet,"Cube is the last word in Pop Up seating flexibility. Any place, any time, it's hardwood frame pedigree and stunning upholstery makes meetings a joy.","Sumptuous upholstery, hardwood frames, Reflex foams and distinctive designs bring user comfort to your office with our Active Office soft seating",620,620,470,15,Hardwood & Polyurethane,Faux Leather,Chilli,true,Cristina Marrone,Ultima,620,620,470,,,,true,Fixed,false,,,8,158,Chilli,,Light Wood,Polyurethane,,Hardwood,1,42-56,No,No,,,5 Years,5 Years,Great Britain,,9401610000,60264,5.05618E+12,03/06/2024
NSS04769,CROFSCITEB1,Crofton 62cm Square Dolly Citron Fabric by Warwick Ebony Wood Feet,Ottomans,Crofton,,525, Hardwood frame from sustainable Forrest source  Resin bonded frame panels  Heavy duty elasticated webbing suspension  HD foam overlay  Highly resilient Reflex foam seat and back construction  Smart shaped wood feet,"Crofton is the last word in Pop Up seating flexibility. Any place, any time, it's hardwood frame pedigree and stunning upholstery makes meetings a joy.","Sumptuous upholstery, hardwood frames, Reflex foams and distinctive designs bring user comfort to your office with our Active Office soft seating",620,620,470,15,Fabric & Hardwood,Fabric,Citron,true,Warwick,Dolly,620,620,470,,,,true,Fixed,false,,,8,158,Citron,,Ebony,Fabric,,Hardwood,1,42-56,No,No,,,5 Years,5 Years,Great Britain,,9401610000,60264,5.05618E+12,03/06/2024
NSS04770,CROFSCITEB1SCKT,Crofton 62cm Square Dolly Citron Fabric by Warwick Ebony Wood Feet With Socket,Ottomans,Crofton,,845, Hardwood frame from sustainable Forrest source  Resin bonded frame panels  Heavy duty elasticated webbing suspension  HD foam overlay  Highly resilient Reflex foam seat and back construction  Smart shaped wood feet,"Cube is the last word in Pop Up seating flexibility. Any place, any time, it's hardwood frame pedigree and stunning upholstery makes meetings a joy.","Sumptuous upholstery, hardwood frames, Reflex foams and distinctive designs bring user comfort to your office with our Active Office soft seating",620,620,470,15,Fabric & Hardwood,Fabric,Citron,true,Warwick,Dolly,620,620,470,,,,true,Fixed,false,,,8,158,Citron,,Ebony,Fabric,,Hardwood,1,42-56,No,No,,,5 Years,5 Years,Great Britain,,9401610000,60264,5.05618E+12,03/06/2024
NSS04771,CROFSCITNE1,Crofton 62cm Square Dolly Citron Fabric by Warwick Light Wood Feet,Ottomans,Crofton,,525, Hardwood frame from sustainable Forrest source  Resin bonded frame panels  Heavy duty elasticated webbing suspension  HD foam overlay  Highly resilient Reflex foam seat and back construction  Smart shaped wood feet,"Crofton is the last word in Pop Up seating flexibility. Any place, any time, it's hardwood frame pedigree and stunning upholstery makes meetings a joy.","Sumptuous upholstery, hardwood frames, Reflex foams and distinctive designs bring user comfort to your office with our Active Office soft seating",620,620,470,15,Fabric & Hardwood,Fabric,Citron,true,Warwick,Dolly,620,620,470,,,,true,Fixed,false,,,8,158,Citron,,Light Wood,Fabric,,Hardwood,1,42-56,No,No,,,5 Years,5 Years,Great Britain,,9401610000,60264,5.05618E+12,03/06/2024
NSS04772,CROFSCITNE1SCKT,Crofton 62cm Square Dolly Citron Fabric by Warwick Light Wood Feet With Socket,Ottomans,Crofton,,845, Hardwood frame from sustainable Forrest source  Resin bonded frame panels  Heavy duty elasticated webbing suspension  HD foam overlay  Highly resilient Reflex foam seat and back construction  Smart shaped wood feet,"Cube is the last word in Pop Up seating flexibility. Any place, any time, it's hardwood frame pedigree and stunning upholstery makes meetings a joy.","Sumptuous upholstery, hardwood frames, Reflex foams and distinctive designs bring user comfort to your office with our Active Office soft seating",620,620,470,15,Fabric & Hardwood,Fabric,Citron,true,Warwick,Dolly,620,620,470,,,,true,Fixed,false,,,8,158,Citron,,Light Wood,Fabric,,Hardwood,1,42-56,No,No,,,5 Years,5 Years,Great Britain,,9401610000,60264,5.05618E+12,03/06/2024
